Date mutation,Valeur fonciere,Commune,Code departement,Type local,Surface reelle bati,Nombre pieces principales,année,prix_m2
26/04/2024,175000.0,CAYEUX-SUR-MER,80,Appartement,46.0,3.0,2024,3804.3478260869565
18/07/2024,268211.0,ORTHEZ,64,Maison,119.0,5.0,2024,2253.873949579832
02/10/2024,145000.0,ANCOURT,76,Maison,94.0,3.0,2024,1542.5531914893618
20/06/2024,860000.0,VILLEPINTE,93,Maison,75.0,3.0,2024,11466.666666666666
13/12/2024,454000.0,RENNES,35,Appartement,87.0,4.0,2024,5218.390804597701
27/05/2024,120780.0,DAINVILLE,62,Appartement,51.0,2.0,2024,2368.235294117647
10/12/2024,192000.0,PARIS 15,75,Appartement,22.0,1.0,2024,8727.272727272728
06/12/2024,144000.0,SAINT-MAURICE-AUX-FORGES,54,Maison,70.0,4.0,2024,2057.1428571428573
26/06/2024,100000.0,ROUBAIX,59,Appartement,35.0,1.0,2024,2857.1428571428573
03/07/2024,206000.0,LILLE,59,Appartement,34.0,2.0,2024,6058.823529411765
03/12/2024,99000.0,GILETTE,06,Maison,40.0,3.0,2024,2475.0
06/02/2024,145000.0,LOCMALO,56,Maison,84.0,3.0,2024,1726.1904761904761
29/04/2024,257000.0,ST GRATIEN,95,Appartement,89.0,4.0,2024,2887.6404494382023
17/01/2024,325000.0,ORMESSON-SUR-MARNE,94,Maison,53.0,3.0,2024,6132.075471698113
22/01/2024,145500.0,GONDREVILLE,54,Maison,80.0,4.0,2024,1818.75
19/11/2024,175500.0,PAU,64,Appartement,76.0,3.0,2024,2309.2105263157896
21/03/2024,55000.0,CLERMONT FERRAND,63,Appartement,26.0,2.0,2024,2115.3846153846152
18/09/2024,226000.0,CASTEIDE CANDAU,64,Maison,116.0,4.0,2024,1948.2758620689656
12/08/2024,116500.0,SAINT-FLORENT-SUR-CHER,18,Maison,95.0,5.0,2024,1226.3157894736842
01/10/2024,385344.0,VALENTON,94,Appartement,48.0,3.0,2024,8028.0
19/03/2024,320200.0,MARSEILLE 7EME,13,Appartement,50.0,2.0,2024,6404.0
26/09/2024,1555000.0,VINCENNES,94,Appartement,168.0,6.0,2024,9255.952380952382
16/02/2024,195000.0,TOULOUSE,31,Appartement,66.0,3.0,2024,2954.5454545454545
23/10/2024,340000.0,TOULAUD,07,Maison,82.0,4.0,2024,4146.341463414634
07/06/2024,859950.0,COMBLOUX,74,Maison,112.0,5.0,2024,7678.125
25/01/2024,63000.0,VILLEMOMBLE,93,Appartement,13.0,1.0,2024,4846.153846153846
25/10/2024,640000.0,VALENCIENNES,59,Appartement,60.0,1.0,2024,10666.666666666666
08/03/2024,215000.0,BOURGBARRE,35,Maison,84.0,4.0,2024,2559.5238095238096
06/08/2024,235000.0,FONTAIN,25,Maison,70.0,3.0,2024,3357.1428571428573
20/12/2024,161900.0,CONTES,62,Maison,105.0,6.0,2024,1541.904761904762
01/02/2024,36296.0,MIRIBEL,01,Maison,102.0,2.0,2024,355.84313725490193
11/10/2024,61000.0,NANCY,54,Appartement,21.0,1.0,2024,2904.7619047619046
19/09/2024,250000.0,ACY,02,Maison,180.0,5.0,2024,1388.888888888889
20/09/2024,91000.0,VERNANTOIS,39,Maison,70.0,1.0,2024,1300.0
27/06/2024,274000.0,CHAMBERY,73,Maison,100.0,3.0,2024,2740.0
08/01/2024,225000.0,CADAUJAC,33,Maison,45.0,1.0,2024,5000.0
21/03/2024,439700.0,QUEUE-LES-YVELINES (LA),78,Maison,141.0,5.0,2024,3118.4397163120566
12/07/2024,210000.0,RENNES,35,Appartement,90.0,4.0,2024,2333.3333333333335
26/04/2024,75000.0,LE HAVRE,76,Appartement,40.0,1.0,2024,1875.0
11/12/2024,130000.0,AMIENS,80,Maison,67.0,4.0,2024,1940.2985074626865
25/07/2024,100000.0,MARSEILLE 10EME,13,Appartement,65.0,3.0,2024,1538.4615384615386
29/11/2024,231500.0,FIRMINY,42,Maison,76.0,4.0,2024,3046.0526315789475
06/09/2024,450300.0,TOULOUSE,31,Maison,60.0,3.0,2024,7505.0
31/05/2024,104100.0,SAINT-REMY,71,Appartement,52.0,2.0,2024,2001.923076923077
01/08/2024,471200.0,LYON 3EME,69,Appartement,105.0,4.0,2024,4487.619047619048
14/11/2024,440000.0,LONGEVILLE-SUR-MER,85,Maison,200.0,6.0,2024,2200.0
20/03/2024,190000.0,PUY SAINT VINCENT,05,Maison,62.0,5.0,2024,3064.516129032258
13/09/2024,42240.0,LA CHAPELLE MONTMOREAU,24,Maison,101.0,5.0,2024,418.2178217821782
24/07/2024,670000.0,URRUGNE,64,Maison,96.0,4.0,2024,6979.166666666667
18/11/2024,298000.0,TROARN,14,Maison,134.0,4.0,2024,2223.8805970149256
04/10/2024,321100.0,DANJOUTIN,90,Maison,134.0,4.0,2024,2396.268656716418
10/12/2024,187200.0,YTRAC,15,Maison,101.0,5.0,2024,1853.4653465346535
12/03/2024,1440000.0,SEIGNOSSE,40,Maison,152.0,5.0,2024,9473.684210526315
19/07/2024,155700.0,ST PIAT,28,Maison,61.0,2.0,2024,2552.4590163934427
15/11/2024,135400.0,DOURNAZAC,87,Maison,139.0,5.0,2024,974.1007194244604
21/10/2024,101300.0,TOULON,83,Appartement,56.0,3.0,2024,1808.9285714285713
30/05/2024,420000.0,SAINT-HEAND,42,Maison,155.0,7.0,2024,2709.6774193548385
11/06/2024,210000.0,MOISSY-CRAMAYEL,77,Appartement,83.0,4.0,2024,2530.120481927711
25/03/2024,230000.0,BESANCON,25,Appartement,32.0,1.0,2024,7187.5
24/06/2024,430000.0,PAIMPOL,22,Maison,112.0,5.0,2024,3839.285714285714
06/12/2024,300000.0,SAINT-GENCE,87,Maison,209.0,7.0,2024,1435.4066985645934
11/01/2024,95000.0,CHELIEU,38,Maison,104.0,5.0,2024,913.4615384615385
26/04/2024,121350.0,CASTRES,81,Appartement,76.0,3.0,2024,1596.7105263157894
12/12/2024,92000.0,MORTAIN-BOCAGE,50,Maison,104.0,5.0,2024,884.6153846153846
28/03/2024,317000.0,SAINTE-HELENE-SUR-ISERE,73,Maison,120.0,5.0,2024,2641.6666666666665
01/10/2024,385344.0,VALENTON,94,Appartement,48.0,3.0,2024,8028.0
26/01/2024,136100.0,VILLENEUVE-EN-RETZ,44,Maison,143.0,5.0,2024,951.7482517482517
12/12/2024,605000.0,TARADEAU,83,Maison,129.0,5.0,2024,4689.922480620155
09/04/2024,1050000.0,SOORTS-HOSSEGOR,40,Maison,136.0,10.0,2024,7720.588235294118
23/02/2024,170000.0,LYON 6EME,69,Appartement,50.0,2.0,2024,3400.0
04/03/2024,322310.0,PARIS 10,75,Appartement,45.0,2.0,2024,7162.444444444444
19/02/2024,179900.0,TOULON,83,Appartement,42.0,2.0,2024,4283.333333333333
15/02/2024,695000.0,SAINT-LAGER,69,Maison,246.0,9.0,2024,2825.20325203252
19/09/2024,197900.0,LUZILLAT,63,Maison,103.0,4.0,2024,1921.3592233009708
13/03/2024,70000.0,AULNOYE-AYMERIES,59,Appartement,20.0,1.0,2024,3500.0
27/12/2024,216150.0,LAMOURA,39,Appartement,67.0,3.0,2024,3226.1194029850744
20/08/2024,174000.0,LANGUEUX,22,Maison,80.0,5.0,2024,2175.0
27/03/2024,99000.0,BRON,69,Appartement,32.0,2.0,2024,3093.75
25/04/2024,180000.0,CONTEVILLE,27,Maison,89.0,4.0,2024,2022.4719101123596
03/10/2024,125000.0,ABBEVILLE,80,Maison,74.0,3.0,2024,1689.1891891891892
26/06/2024,89000.0,MONTGENEVRE,05,Appartement,25.0,1.0,2024,3560.0
17/12/2024,75000.0,LIMOGES,87,Appartement,77.0,3.0,2024,974.025974025974
28/10/2024,373000.0,PLEUVEN,29,Maison,152.0,5.0,2024,2453.9473684210525
22/03/2024,118500.0,TALENCE,33,Appartement,32.0,1.0,2024,3703.125
03/07/2024,92000.0,BEAUVAIS,60,Appartement,54.0,3.0,2024,1703.7037037037037
18/12/2024,70000.0,FLEURY-LA-RIVIERE,51,Maison,96.0,6.0,2024,729.1666666666666
31/07/2024,297700.0,ST-PAUL-LES-DAX,40,Maison,64.0,4.0,2024,4651.5625
17/07/2024,124500.0,BATTENANS-VARIN,25,Maison,47.0,3.0,2024,2648.936170212766
14/11/2024,362000.0,BEAUCHAMP,95,Maison,93.0,5.0,2024,3892.47311827957
28/02/2024,269400.0,LYON 7EME,69,Appartement,83.0,4.0,2024,3245.7831325301204
27/02/2024,230000.0,VERN-SUR-SEICHE,35,Maison,64.0,3.0,2024,3593.75
29/05/2024,185000.0,BANYULS SUR MER,66,Maison,68.0,4.0,2024,2720.5882352941176
30/10/2024,98000.0,JASSANS-RIOTTIER,01,Appartement,34.0,2.0,2024,2882.3529411764707
17/12/2024,414757.0,EVIAN-LES-BAINS,74,Maison,92.0,5.0,2024,4508.228260869565
17/12/2024,129200.0,VALENCE-SUR-BAISE,32,Maison,85.0,4.0,2024,1520.0
28/11/2024,330000.0,LUCCIANA,2B,Maison,78.0,4.0,2024,4230.7692307692305
05/04/2024,30000.0,LE CREUSOT,71,Appartement,20.0,1.0,2024,1500.0
23/11/2024,69000.0,QUIMPER,29,Appartement,34.0,1.0,2024,2029.4117647058824
26/07/2024,260000.0,SAINT-LEGER-SUR-SARTHE,61,Maison,125.0,4.0,2024,2080.0
31/07/2024,195000.0,MARTAINVILLE-EPREVILLE,76,Maison,105.0,5.0,2024,1857.142857142857
21/10/2024,154000.0,LILLE,59,Appartement,68.0,4.0,2024,2264.705882352941
09/07/2024,700000.0,PARIS 10,75,Appartement,72.0,3.0,2024,9722.222222222223
22/10/2024,105000.0,LA MULATIERE,69,Appartement,36.0,2.0,2024,2916.6666666666665
15/10/2024,268600.0,SAINT POUANGE,10,Maison,125.0,5.0,2024,2148.8
18/06/2024,151921.0,VILLEURBANNE,69,Appartement,31.0,1.0,2024,4900.677419354839
24/07/2024,97500.0,ROHAN,56,Maison,102.0,3.0,2024,955.8823529411765
11/06/2024,120000.0,VILLENEUVE SUR YONNE,89,Maison,93.0,3.0,2024,1290.3225806451612
27/02/2024,24500.0,PLOMBIERES LES BAINS,88,Appartement,18.0,1.0,2024,1361.111111111111
09/07/2024,490000.0,LA CRAU,83,Appartement,36.0,2.0,2024,13611.111111111111
28/05/2024,214600.0,LE GRAU DU ROI,30,Appartement,54.0,3.0,2024,3974.074074074074
06/03/2024,218650.0,QUIMPER,29,Maison,93.0,5.0,2024,2351.0752688172042
29/05/2024,180400.0,NIORT,79,Maison,82.0,3.0,2024,2200.0
30/09/2024,89000.0,VILLEURBANNE,69,Appartement,19.0,1.0,2024,4684.210526315789
09/07/2024,110000.0,BEAUFORT,38,Maison,85.0,4.0,2024,1294.1176470588234
12/09/2024,182940.0,RUEIL-MALMAISON,92,Appartement,34.0,1.0,2024,5380.588235294118
07/08/2024,640000.0,PEGOMAS,06,Maison,123.0,4.0,2024,5203.252032520325
06/02/2024,175000.0,LA CHAPELLE-D'ABONDANCE,74,Appartement,57.0,3.0,2024,3070.1754385964914
12/06/2024,250000.0,AUBORD,30,Maison,104.0,4.0,2024,2403.846153846154
27/05/2024,190000.0,BRETTEVILLE-SUR-LAIZE,14,Maison,66.0,4.0,2024,2878.787878787879
31/01/2024,202000.0,MARQUETTE-LEZ-LILLE,59,Maison,97.0,5.0,2024,2082.4742268041236
31/05/2024,220000.0,PISSELEU,60,Maison,82.0,4.0,2024,2682.9268292682927
03/04/2024,120000.0,CHOLET,49,Maison,74.0,3.0,2024,1621.6216216216217
13/12/2024,147000.0,COURBEVOIE,92,Appartement,45.0,2.0,2024,3266.6666666666665
10/09/2024,113000.0,CORZE,49,Maison,90.0,2.0,2024,1255.5555555555557
08/03/2024,435200.0,GEX,01,Maison,71.0,4.0,2024,6129.577464788732
29/11/2024,630000.0,THONON LES BAINS,74,Maison,90.0,4.0,2024,7000.0
29/01/2024,81500.0,DIJON,21,Appartement,85.0,3.0,2024,958.8235294117648
16/01/2024,62500.0,LA COTE-SAINT-ANDRE,38,Appartement,39.0,2.0,2024,1602.5641025641025
16/10/2024,59850.0,ALLOS,04,Appartement,22.0,1.0,2024,2720.4545454545455
30/08/2024,59000.0,LACROIX ST OUEN,60,Appartement,19.0,1.0,2024,3105.2631578947367
27/12/2024,225000.0,ROCHE SUR YON (LA),85,Maison,50.0,2.0,2024,4500.0
29/02/2024,300000.0,BOULOGNE-BILLANCOURT,92,Appartement,32.0,1.0,2024,9375.0
21/05/2024,117000.0,VAUDRINGHEM,62,Maison,74.0,3.0,2024,1581.081081081081
13/03/2024,200000.0,SAUVETERRE SAINT DENIS,47,Maison,105.0,4.0,2024,1904.7619047619048
30/05/2024,99000.0,CHARLEVILLE-MEZIERES,08,Appartement,54.0,2.0,2024,1833.3333333333333
18/10/2024,440600.0,BREST,29,Appartement,135.0,5.0,2024,3263.703703703704
27/09/2024,154000.0,ENCAUSSE-LES-THERMES,31,Maison,62.0,5.0,2024,2483.8709677419356
28/09/2024,119500.0,ROYE,80,Maison,105.0,5.0,2024,1138.095238095238
20/12/2024,145000.0,POITIERS,86,Appartement,120.0,2.0,2024,1208.3333333333333
13/12/2024,185000.0,SAVENNES,23,Maison,142.0,5.0,2024,1302.8169014084508
17/10/2024,162000.0,MEAUX,77,Appartement,60.0,3.0,2024,2700.0
30/10/2024,120000.0,ST MAIXENT L ECOLE,79,Maison,83.0,4.0,2024,1445.7831325301204
12/03/2024,190000.0,ISTRES,13,Appartement,62.0,3.0,2024,3064.516129032258
16/05/2024,120000.0,AUDINCOURT,25,Maison,81.0,5.0,2024,1481.4814814814815
02/08/2024,123500.0,PARAY LE MONIAL,71,Maison,74.0,4.0,2024,1668.918918918919
25/06/2024,420000.0,PARIS 07,75,Appartement,35.0,1.0,2024,12000.0
27/12/2024,245000.0,NICE,06,Appartement,56.0,2.0,2024,4375.0
19/12/2024,807548.2,VILLEURBANNE,69,Appartement,44.0,2.0,2024,18353.36818181818
15/04/2024,255000.0,SEMBLANCAY,37,Maison,50.0,2.0,2024,5100.0
25/07/2024,240000.0,RIVES-DU-LOIR-EN-ANJOU,49,Maison,141.0,5.0,2024,1702.127659574468
25/07/2024,166500.0,LE NOYER EN OUCHE,27,Maison,89.0,4.0,2024,1870.7865168539327
13/08/2024,302500.0,POUEYFERRE,65,Maison,172.0,8.0,2024,1758.7209302325582
20/11/2024,214890.0,LA GRANDE MOTTE,34,Appartement,20.0,1.0,2024,10744.5
17/10/2024,130000.0,LA CIOTAT,13,Appartement,23.0,1.0,2024,5652.173913043478
19/07/2024,300000.0,SAINTES,17,Maison,110.0,4.0,2024,2727.2727272727275
12/06/2024,122000.0,LES MEES,04,Appartement,90.0,4.0,2024,1355.5555555555557
03/01/2024,215000.0,CAILLY S EURE,27,Maison,83.0,4.0,2024,2590.3614457831327
13/11/2024,530000.0,PLOUARZEL,29,Maison,94.0,3.0,2024,5638.297872340426
02/08/2024,213000.0,RIVES DE L'YON,85,Maison,97.0,4.0,2024,2195.8762886597938
14/04/2025,1000000.0,MATOURY,973,Maison,84.0,6.0,2025,11904.761904761905
24/10/2025,298500.0,RIOZ,70,Maison,109.0,5.0,2025,2738.532110091743
30/07/2025,73790.0,CLICHY,92,Appartement,18.0,1.0,2025,4099.444444444444
09/07/2025,201000.0,LE TREMBLAY OMONVILLE,27,Maison,90.0,4.0,2025,2233.3333333333335
12/08/2025,167200.0,BANASSAC-CANILHAC,48,Maison,96.0,4.0,2025,1741.6666666666667
18/12/2025,270000.0,LIMOGES,87,Appartement,40.0,2.0,2025,6750.0
11/02/2025,293314.0,GRENOBLE,38,Appartement,88.0,4.0,2025,3333.1136363636365
20/10/2025,227000.0,SAINT-ETIENNE,42,Appartement,35.0,1.0,2025,6485.714285714285
24/07/2025,208400.0,LE PRE D'AUGE,14,Maison,91.0,4.0,2025,2290.1098901098903
31/10/2025,400000.0,SAUJON,17,Maison,157.0,7.0,2025,2547.770700636943
23/06/2025,85000.0,MARSEILLE 12EME,13,Appartement,29.0,1.0,2025,2931.0344827586205
29/07/2025,554850.0,LE PIAN MEDOC,33,Maison,248.0,8.0,2025,2237.298387096774
29/04/2025,280000.0,SEVREMOINE,49,Maison,94.0,3.0,2025,2978.723404255319
24/06/2025,144000.0,ORVAULT,44,Appartement,45.0,2.0,2025,3200.0
21/02/2025,293700.0,TOULOUSE,31,Appartement,73.0,3.0,2025,4023.2876712328766
31/03/2025,182000.0,NANTES,44,Appartement,68.0,4.0,2025,2676.470588235294
09/07/2025,287500.0,SAVIGNY-SUR-ORGE,91,Maison,79.0,5.0,2025,3639.240506329114
28/11/2025,1441795.5,LA GAUDE,06,Appartement,77.0,3.0,2025,18724.616883116883
06/10/2025,158000.0,NEVERS,58,Appartement,40.0,2.0,2025,3950.0
30/05/2025,344200.0,CAUDAN,56,Maison,130.0,5.0,2025,2647.6923076923076
29/09/2025,485300.0,PARIS 15,75,Appartement,41.0,2.0,2025,11836.585365853658
26/11/2025,95000.0,THOUARS,79,Maison,84.0,3.0,2025,1130.952380952381
13/03/2025,86500.0,RODEZ,12,Appartement,63.0,2.0,2025,1373.015873015873
16/05/2025,250000.0,ANTONY,92,Appartement,64.0,3.0,2025,3906.25
28/07/2025,60000.0,LES ORRES,05,Appartement,26.0,1.0,2025,2307.6923076923076
22/09/2025,79000.0,MARSEILLE 13EME,13,Appartement,50.0,2.0,2025,1580.0
21/07/2025,247000.0,PONTARLIER,25,Maison,80.0,4.0,2025,3087.5
23/04/2025,280000.0,BAVINCHOVE,59,Maison,121.0,4.0,2025,2314.0495867768595
04/03/2025,590690.0,SARRIANS,84,Maison,350.0,9.0,2025,1687.6857142857143
25/04/2025,269000.0,THONES,74,Appartement,85.0,4.0,2025,3164.705882352941
30/04/2025,194000.0,SERANDON,19,Maison,85.0,3.0,2025,2282.3529411764707
29/04/2025,145000.0,LACANAU,33,Maison,105.0,4.0,2025,1380.952380952381
18/12/2025,280000.0,PARIS 20,75,Appartement,29.0,1.0,2025,9655.172413793103
27/02/2025,300000.0,TARARE,69,Appartement,62.0,3.0,2025,4838.709677419355
14/10/2025,140000.0,RIBERAC,24,Maison,80.0,3.0,2025,1750.0
30/04/2025,77032.32,CHAVAGNE,35,Maison,49.0,2.0,2025,1572.0881632653063
08/07/2025,520350.0,ALLAUCH,13,Maison,140.0,4.0,2025,3716.785714285714
23/12/2025,28500.0,MARAUSSAN,34,Maison,45.0,2.0,2025,633.3333333333334
17/11/2025,266500.0,CLICHY,92,Appartement,34.0,2.0,2025,7838.235294117647
04/04/2025,262700.0,BREST,29,Appartement,75.0,3.0,2025,3502.6666666666665
15/04/2025,273000.0,BOURCEFRANC-LE-CHAPUS,17,Appartement,35.0,3.0,2025,7800.0
27/06/2025,132800.0,VILLERS GRELOT,25,Appartement,94.0,3.0,2025,1412.7659574468084
11/06/2025,242500.0,NICE,06,Appartement,58.0,2.0,2025,4181.0344827586205
27/06/2025,215360.0,TROUVILLE-SUR-MER,14,Appartement,33.0,2.0,2025,6526.060606060606
07/07/2025,320000.0,LE CANNET,06,Maison,45.0,3.0,2025,7111.111111111111
18/04/2025,170000.0,SAINT DIE DES VOSGES,88,Maison,93.0,4.0,2025,1827.9569892473119
16/12/2025,195500.0,PARIS 06,75,Appartement,15.0,1.0,2025,13033.333333333334
25/09/2025,189000.0,POISSY,78,Appartement,82.0,4.0,2025,2304.878048780488
26/03/2025,388000.0,LAMORLAYE,60,Maison,97.0,5.0,2025,4000.0
12/09/2025,67000.0,AUBIGNY-SUR-NERE,18,Maison,72.0,3.0,2025,930.5555555555555
28/11/2025,53500.0,VALENCE,26,Appartement,31.0,1.0,2025,1725.8064516129032
28/01/2025,185000.0,SAINT PIERRE DE BUZET,47,Maison,90.0,3.0,2025,2055.5555555555557
15/10/2025,275000.0,FREJUS,83,Appartement,74.0,3.0,2025,3716.2162162162163
12/02/2025,48000.0,FONTAINE-FRANCAISE,21,Maison,44.0,2.0,2025,1090.909090909091
27/02/2025,133000.0,SAINT RAPHAEL,83,Appartement,23.0,1.0,2025,5782.608695652174
16/05/2025,152000.0,PETIT QUEVILLY (LE),76,Maison,68.0,4.0,2025,2235.294117647059
13/10/2025,224400.0,ESSEY LES NANCY,54,Maison,92.0,4.0,2025,2439.1304347826085
02/09/2025,250000.0,VERN-SUR-SEICHE,35,Maison,86.0,3.0,2025,2906.9767441860463
18/03/2025,193000.0,ROCHE-VINEUSE (LA),71,Appartement,105.0,4.0,2025,1838.095238095238
30/06/2025,152000.0,LILLE,59,Appartement,37.0,2.0,2025,4108.108108108108
29/07/2025,339000.0,BLACE,69,Maison,120.0,4.0,2025,2825.0
27/02/2025,98000.0,REMOULINS,30,Appartement,30.0,2.0,2025,3266.6666666666665
11/04/2025,263000.0,JOUY EN JOSAS,78,Maison,70.0,3.0,2025,3757.1428571428573
13/05/2025,740920.0,CAGNES SUR MER,06,Maison,90.0,4.0,2025,8232.444444444445
27/02/2025,269000.0,WAVRANS-SUR-L AA,62,Maison,115.0,6.0,2025,2339.1304347826085
06/10/2025,216300.0,MARSEILLE 1ER,13,Appartement,91.0,4.0,2025,2376.923076923077
08/09/2025,127000.0,ROQUEBRUNE CAP MARTIN,06,Appartement,22.0,1.0,2025,5772.727272727273
30/10/2025,479020.0,LA CELLE,03,Maison,318.0,9.0,2025,1506.3522012578617
05/09/2025,190000.0,QUISTINIC,56,Maison,105.0,3.0,2025,1809.5238095238096
29/12/2025,16000.0,AIX LES BAINS,73,Appartement,11.0,1.0,2025,1454.5454545454545
07/05/2025,289000.0,LE BOSC,34,Appartement,95.0,3.0,2025,3042.1052631578946
24/07/2025,204000.0,ARMENTIERES,59,Maison,103.0,5.0,2025,1980.5825242718447
19/09/2025,560000.0,PARIS 19,75,Appartement,65.0,3.0,2025,8615.384615384615
02/09/2025,170000.0,REIMS,51,Appartement,103.0,4.0,2025,1650.485436893204
30/07/2025,350000.0,MONTFORT SUR ARGENS,83,Maison,94.0,4.0,2025,3723.404255319149
31/01/2025,161000.0,MYENNES,58,Maison,97.0,4.0,2025,1659.7938144329896
23/04/2025,249000.0,PUGET-SUR-ARGENS,83,Appartement,68.0,3.0,2025,3661.764705882353
19/06/2025,151000.0,AMIENS,80,Appartement,30.0,1.0,2025,5033.333333333333
17/10/2025,142850.0,SAINT AME,88,Maison,83.0,3.0,2025,1721.0843373493976
04/02/2025,180500.0,FROIDFOND,85,Maison,117.0,5.0,2025,1542.7350427350427
04/02/2025,168820.0,CHATILLON-SAINT-JEAN,26,Maison,140.0,5.0,2025,1205.857142857143
07/10/2025,99000.0,MARMANDE,47,Maison,62.0,3.0,2025,1596.774193548387
25/11/2025,61000.0,TROYES,10,Appartement,25.0,1.0,2025,2440.0
25/04/2025,170000.0,REIMS,51,Maison,88.0,5.0,2025,1931.8181818181818
22/07/2025,425000.0,HYERES,83,Maison,110.0,6.0,2025,3863.6363636363635
16/01/2025,72100.0,ROCHE SUR YON (LA),85,Appartement,21.0,1.0,2025,3433.3333333333335
18/06/2025,100000.0,LILLE,59,Appartement,25.0,1.0,2025,4000.0
17/10/2025,350000.0,PARIS 11,75,Appartement,29.0,1.0,2025,12068.965517241379
06/08/2025,187000.0,BAVANS,25,Maison,167.0,7.0,2025,1119.7604790419161
01/03/2025,169000.0,ST GERMAIN DE COULAMER,53,Maison,22.0,1.0,2025,7681.818181818182
19/12/2025,106500.0,EVREUX,27,Appartement,51.0,2.0,2025,2088.235294117647
02/06/2025,70400.0,CONDOM,32,Maison,63.0,3.0,2025,1117.4603174603174
20/10/2025,550000.0,PARIS 12,75,Appartement,60.0,3.0,2025,9166.666666666666
27/05/2025,180000.0,SAINT-LAURENT-DE-COGNAC,16,Maison,134.0,6.0,2025,1343.2835820895523
19/09/2025,800000.0,MONTROUGE,92,Maison,72.0,3.0,2025,11111.111111111111
21/11/2025,75500.0,FYE,72,Maison,68.0,2.0,2025,1110.2941176470588
20/05/2025,185000.0,COURSAN,11,Maison,99.0,6.0,2025,1868.6868686868686
26/09/2025,125000.0,TAUPONT,56,Maison,85.0,3.0,2025,1470.5882352941176
11/07/2025,336040.0,GENILAC,42,Maison,112.0,5.0,2025,3000.3571428571427
08/08/2025,584535.0,AUBAGNE,13,Appartement,182.0,5.0,2025,3211.730769230769
21/02/2025,643065.0,PARIS 15,75,Appartement,68.0,3.0,2025,9456.838235294117
10/04/2025,137285.0,VERSAILLES,78,Appartement,14.0,1.0,2025,9806.07142857143
20/03/2025,1168300.0,LA CADIERE D AZUR,83,Maison,184.0,3.0,2025,6349.45652173913
22/01/2025,185000.0,LIMOGES,87,Appartement,100.0,5.0,2025,1850.0
30/04/2025,270000.0,CAUSSE-ET-DIEGE,12,Maison,176.0,9.0,2025,1534.090909090909
18/02/2025,85000.0,AMIENS,80,Maison,56.0,3.0,2025,1517.857142857143
03/01/2025,169800.0,AULNOYE-AYMERIES,59,Maison,90.0,4.0,2025,1886.6666666666667
19/02/2025,201083.0,MARSEILLE 5EME,13,Appartement,65.0,4.0,2025,3093.5846153846155
21/11/2025,1096650.0,RUEIL-MALMAISON,92,Maison,146.0,6.0,2025,7511.301369863014
20/10/2025,109000.0,LAVELANET,09,Appartement,11.0,1.0,2025,9909.09090909091
14/05/2025,310000.0,SAINTE-LUCE-SUR-LOIRE,44,Maison,53.0,2.0,2025,5849.056603773585
02/07/2025,155000.0,SAINT-CRESPIN,76,Maison,57.0,3.0,2025,2719.2982456140353
28/10/2025,2676400.0,COMMEAUX,61,Maison,131.0,3.0,2025,20430.534351145037
05/11/2025,159500.0,VALLON PONT D'ARC,07,Maison,47.0,3.0,2025,3393.6170212765956
03/02/2025,157000.0,GARDANNE,13,Appartement,80.0,3.0,2025,1962.5
28/02/2025,305000.0,MELAMARE,76,Maison,75.0,2.0,2025,4066.6666666666665
06/06/2025,154000.0,BOURGES,18,Maison,84.0,2.0,2025,1833.3333333333333
28/02/2025,252795.0,PLOERMEL,56,Appartement,23.0,1.0,2025,10991.08695652174
07/05/2025,115000.0,THILAY,08,Maison,150.0,6.0,2025,766.6666666666666
17/04/2025,919760.0,ESPELETTE,64,Maison,300.0,7.0,2025,3065.866666666667
30/09/2025,65000.0,MONTLUCON,03,Maison,57.0,4.0,2025,1140.3508771929824
29/04/2025,395510.0,SAINT-GERVAIS,38,Maison,126.0,5.0,2025,3138.968253968254
06/01/2025,158000.0,PERROS-GUIREC,22,Appartement,67.0,3.0,2025,2358.208955223881
17/03/2025,91500.0,MARTIGUES,13,Maison,113.0,4.0,2025,809.7345132743363
06/06/2025,178000.0,CHAURAY,79,Maison,89.0,4.0,2025,2000.0
08/12/2025,572050.0,FURIANI,2B,Appartement,128.0,4.0,2025,4469.140625
13/01/2025,220000.0,BORDEAUX,33,Appartement,14.0,2.0,2025,15714.285714285714
12/11/2025,550000.0,PRADES-LE-LEZ,34,Maison,181.0,4.0,2025,3038.6740331491715
12/12/2025,97222.0,SAINT-JUIRE-CHAMPGILLON,85,Maison,40.0,1.0,2025,2430.55
31/07/2025,183330.0,BONNEVILLE,74,Appartement,46.0,2.0,2025,3985.4347826086955
25/07/2025,561000.0,HERBEYS,38,Appartement,37.0,2.0,2025,15162.162162162162
14/05/2025,310000.0,REIMS,51,Appartement,89.0,4.0,2025,3483.14606741573
22/04/2025,234750.0,RILLIEUX-LA-PAPE,69,Appartement,78.0,4.0,2025,3009.6153846153848
16/07/2025,79490.0,ST BERTHEVIN LA TANNIERE,53,Maison,35.0,2.0,2025,2271.1428571428573
14/10/2025,187500.0,PARIS 11,75,Appartement,18.0,1.0,2025,10416.666666666666
07/05/2025,159990.0,REALLON,05,Appartement,37.0,2.0,2025,4324.054054054054
28/05/2025,327400.0,PIBRAC,31,Maison,104.0,6.0,2025,3148.076923076923
24/03/2025,141000.0,CARNOULES,83,Maison,84.0,3.0,2025,1678.5714285714287
